Market;Clase de coste;Período/Año;Brand family;Artículo;Production Center;Unidad Base UoM;Qty in Base UoM;GROSS SALES -TRADE;EXCISE TAXES;OTHER SVC;COS-PURC. CONS. AFF;COS - SVC CONV. COST;Moneda;Nº documento;EU AGRREMENT - SEIZED PROD COSTS (BELOW;Documento anulado;Posic.docum.anulada;Nº documento refer.;Fecha de factura;Clase de factura;Canal distribución;Cliente
CO04;;003.2026;TEREA;ME007515.03;5J;TH;1;139,65;37,59;0,00;22,08;0,00;USD;965939212;0,00;;;4062789288;11/3/26;ZF2;11;1497161
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,002;15,40;0,00;0,00;5,42;0,00;USD;965939213;0,00;;;4062789288;11/3/26;ZF2;11;1497161
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1,200;154,58;44,09;0,00;26,49;0,00;USD;965939214;0,00;;;4062789288;11/3/26;ZF2;11;1497161
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1,600;206,11;58,77;0,00;35,33;0,00;USD;965939215;0,00;;;4062789288;11/3/26;ZF2;11;1497161
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1,200;154,58;44,09;0,00;26,49;0,00;USD;965939284;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,002;15,40;0,00;0,00;5,42;0,00;USD;965939285;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,400;55,86;15,04;0,00;8,83;0,00;USD;965939286;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,005;29,62;0,00;0,00;9,37;0,00;USD;965939287;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,400;55,86;15,04;0,00;8,83;0,00;USD;965939288;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;ZYN;NP001341.00;S5;CN;18;53,32;0,00;0,00;22,49;0,00;USD;965939289;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;ZYN;NP001344.00;S5;CN;13;38,51;0,00;0,00;16,25;0,00;USD;965939290;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;ZYN;NP001345.00;S5;CN;7;20,73;0,00;0,00;8,75;0,00;USD;965939291;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,006;35,54;0,00;0,00;11,25;0,00;USD;965939292;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,800;111,72;30,08;0,00;17,66;0,00;USD;965939293;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;III;DK005010.00;RD;BOX;4;85,45;0,00;0,00;105,64;0,00;USD;965939294;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;III;DK005012.00;RD;BOX;3;64,09;0,00;0,00;79,23;0,00;USD;965939295;0,00;;;4062789300;11/3/26;ZF2;11;1660205
CO04;;003.2026;TEREA;ME003390.06;5J;TH;-0,200;-26,05;-7,43;0,00;-4,46;0,00;USD;965944261;0,00;;;4062789307;11/3/26;ZRE;11;1127653
CO04;;003.2026;TEREA;ME007962.01;5J;TH;-0,400;-52,10;-14,86;0,00;-8,91;0,00;USD;965944262;0,00;;;4062789307;11/3/26;ZRE;11;1127653
CO04;;003.2026;TEREA;ME007515.03;5J;TH;-0,400;-56,37;-15,17;0,00;-8,91;0,00;USD;965944267;0,00;;;4062789309;11/3/26;ZRE;11;1749737
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,800;104,01;29,67;0,00;17,83;0,00;USD;965944278;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,200;26,00;7,42;0,00;4,46;0,00;USD;965944279;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,01;7,42;0,00;4,46;0,00;USD;965944280;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,00;7,41;0,00;4,46;0,00;USD;965944282;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,200;28,19;7,59;0,00;4,46;0,00;USD;965944285;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,200;28,19;7,59;0,00;4,46;0,00;USD;965944286;0,00;;;4062789314;11/3/26;ZF2;11;1128516
CO04;;003.2026;TEREA;ME007515.03;5J;TH;1;140,94;37,94;0,00;22,28;0,00;USD;965944290;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944291;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944292;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944293;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,01;7,42;0,00;4,46;0,00;USD;965944294;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001346.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944295;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001344.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944296;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944297;0,00;;;4062789315;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965944304;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965944305;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;53,59;16,42;0,00;8,91;0,00;USD;965944306;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001345.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965944308;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001346.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965944309;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001342.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965944310;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001341.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965944311;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001338.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944312;0,00;;;4062789316;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944324;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944325;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944326;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944327;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001346.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944328;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944333;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,200;26,00;7,42;0,00;4,46;0,00;USD;965944337;0,00;;;4062789317;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,800;106,79;32,45;0,00;17,83;0,00;USD;965944341;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,80;8,21;0,00;4,46;0,00;USD;965944342;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001345.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944343;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001346.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944344;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944345;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001338.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965944346;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944349;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944350;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944351;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965944352;0,00;;;4062789318;11/3/26;ZF2;11;1842545
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,200;28,19;7,59;0,00;4,46;0,00;USD;965945132;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,00;7,41;0,00;4,46;0,00;USD;965945136;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945137;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945138;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965945139;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945140;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1,200;156,01;44,50;0,00;26,74;0,00;USD;965945141;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;52,01;14,84;0,00;8,91;0,00;USD;965945142;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,01;14,84;0,00;8,91;0,00;USD;965945143;0,00;;;4062789319;11/3/26;ZF2;11;1842546
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,800;104,01;29,67;0,00;17,83;0,00;USD;965945162;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,00;22,25;0,00;13,37;0,00;USD;965945163;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,00;14,83;0,00;8,91;0,00;USD;965945164;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,800;104,01;29,66;0,00;17,83;0,00;USD;965945165;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001345.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965945166;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001344.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965945167;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001346.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965945168;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001347.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965945169;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945170;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001341.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965945171;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001339.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965945173;0,00;;;4062789320;11/3/26;ZF2;11;1842548
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945174;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,00;7,41;0,00;4,46;0,00;USD;965945177;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945179;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945183;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001341.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945184;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945185;0,00;;;4062789321;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001345.00;S5;CN;6;17,94;0,00;0,00;7,57;0,00;USD;965945187;0,00;;;4062789322;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001346.00;S5;CN;6;17,94;0,00;0,00;7,57;0,00;USD;965945188;0,00;;;4062789322;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001342.00;S5;CN;6;17,94;0,00;0,00;7,57;0,00;USD;965945189;0,00;;;4062789322;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965945190;0,00;;;4062789322;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001338.00;S5;CN;2;5,98;0,00;0,00;2,52;0,00;USD;965945191;0,00;;;4062789322;11/3/26;ZF2;11;1842490
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945192;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001341.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945193;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945194;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945195;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945196;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945197;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945198;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945199;0,00;;;4062789323;11/3/26;ZF2;11;1842507
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945200;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001341.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945201;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945202;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945203;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945204;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945205;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945206;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945207;0,00;;;4062789324;11/3/26;ZF2;11;1842556
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945208;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001341.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945209;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945210;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945211;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945212;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945213;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945214;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945215;0,00;;;4062790325;11/3/26;ZF2;11;1842567
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945216;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945217;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945218;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945219;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945220;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945221;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001341.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945222;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965945223;0,00;;;4062790326;11/3/26;ZF2;11;1842558
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965945234;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965945235;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,800;107,18;32,84;0,00;17,83;0,00;USD;965945236;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001345.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965946118;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001346.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946119;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946120;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,90;8,31;0,00;4,46;0,00;USD;965946123;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001342.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946124;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946125;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001338.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946126;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,200;29,32;8,72;0,00;4,46;0,00;USD;965946127;0,00;;;4062790327;11/3/26;ZF2;11;1842549
CO04;;003.2026;ZYN;NP001346.00;S5;CN;20;59,79;0,00;0,00;25,23;0,00;USD;965946128;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001347.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946129;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001341.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946130;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001345.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946131;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001342.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946132;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001344.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946141;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,400;53,80;16,62;0,00;8,91;0,00;USD;965946142;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;53,59;16,42;0,00;8,91;0,00;USD;965946143;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,800;106,79;32,45;0,00;17,83;0,00;USD;965946144;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,800;106,79;32,45;0,00;17,83;0,00;USD;965946145;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;ZYN;NP001339.00;S5;CN;10;29,89;0,00;0,00;12,61;0,00;USD;965946149;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,200;29,30;8,70;0,00;4,46;0,00;USD;965946150;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1;146,96;43,96;0,00;22,28;0,00;USD;965946151;0,00;;;4062790328;11/3/26;ZF2;11;1842550
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965946159;0,00;;;4062790329;11/3/26;ZF2;11;1842551
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;80,09;24,34;0,00;13,37;0,00;USD;965946160;0,00;;;4062790329;11/3/26;ZF2;11;1842551
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,800;107,18;32,84;0,00;17,83;0,00;USD;965946161;0,00;;;4062790329;11/3/26;ZF2;11;1842551
CO04;;003.2026;ZYN;NP001344.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946162;0,00;;;4062790329;11/3/26;ZF2;11;1842551
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946163;0,00;;;4062790329;11/3/26;ZF2;11;1842551
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1,600;208,01;59,31;0,00;35,65;0,00;USD;965946169;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,004;31,09;0,00;0,00;10,93;0,00;USD;965946170;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,003;23,32;0,00;0,00;8,20;0,00;USD;965946171;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,004;23,92;0,00;0,00;7,57;0,00;USD;965946172;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,002;11,96;0,00;0,00;3,78;0,00;USD;965946173;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,003;17,94;0,00;0,00;5,68;0,00;USD;965946174;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001341.00;S5;CN;27;80,72;0,00;0,00;34,05;0,00;USD;965946175;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001339.00;S5;CN;5;14,95;0,00;0,00;6,31;0,00;USD;965946176;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001342.00;S5;CN;11;32,88;0,00;0,00;13,87;0,00;USD;965946177;0,00;;;4062790330;11/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001347.00;S5;CN;9;26,91;0,00;0,00;11,35;0,00;USD;965946178;0,00;;;4062790330;11/3/26;ZF2;11;1497155
